chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1182308 	chr1 	1182308 	R 	43 	9.3 	90.7
chr1.1183013 	chr1 	1183013 	R 	17 	64.71 	35.29
chr1.1184023 	chr1 	1184023 	R 	10 	100 	0
chr1.1184220 	chr1 	1184220 	F 	13 	92.31 	7.69
chr1.1183861 	chr1 	1183861 	R 	11 	100 	0
chr1.1183825 	chr1 	1183825 	R 	11 	100 	0
chr1.1183692 	chr1 	1183692 	F 	11 	100 	0
chr1.1183890 	chr1 	1183890 	F 	11 	100 	0
chr1.1184197 	chr1 	1184197 	F 	14 	92.86 	7.14
chr1.1183860 	chr1 	1183860 	F 	10 	90 	10
chr1.1184154 	chr1 	1184154 	F 	15 	100 	0
chr1.1184131 	chr1 	1184131 	F 	16 	100 	0
chr1.1184124 	chr1 	1184124 	F 	17 	94.12 	5.88
chr1.1184059 	chr1 	1184059 	R 	10 	100 	0
chr1.1183662 	chr1 	1183662 	F 	11 	100 	0
chr1.1183933 	chr1 	1183933 	F 	10 	90 	10
chr1.1187025 	chr1 	1187025 	R 	19 	100 	0
chr1.1187029 	chr1 	1187029 	R 	19 	100 	0
chr1.1186833 	chr1 	1186833 	R 	16 	100 	0
chr1.1186645 	chr1 	1186645 	R 	13 	46.15 	53.85
chr1.1186953 	chr1 	1186953 	R 	18 	100 	0
chr1.1186998 	chr1 	1186998 	R 	19 	89.47 	10.53
chr1.1186610 	chr1 	1186610 	R 	13 	15.38 	84.62
chr1.1186895 	chr1 	1186895 	R 	15 	100 	0
chr1.1186797 	chr1 	1186797 	R 	16 	68.75 	31.25
chr1.1186635 	chr1 	1186635 	R 	12 	16.67 	83.33
chr1.1186597 	chr1 	1186597 	R 	12 	0 	100
chr1.1188181 	chr1 	1188181 	R 	23 	95.65 	4.35
chr1.1187980 	chr1 	1187980 	F 	23 	100 	0
chr1.1188174 	chr1 	1188174 	R 	23 	95.65 	4.35
chr1.1187981 	chr1 	1187981 	R 	14 	100 	0
chr1.1188132 	chr1 	1188132 	F 	20 	85 	15
chr1.1187974 	chr1 	1187974 	F 	22 	100 	0
chr1.1188107 	chr1 	1188107 	R 	23 	95.65 	4.35
chr1.1188133 	chr1 	1188133 	R 	23 	100 	0
chr1.1187986 	chr1 	1187986 	F 	23 	100 	0
chr1.1188106 	chr1 	1188106 	F 	19 	94.74 	5.26
chr1.1188124 	chr1 	1188124 	F 	19 	94.74 	5.26
chr1.1188125 	chr1 	1188125 	R 	23 	91.3 	8.7
chr1.1187941 	chr1 	1187941 	F 	23 	100 	0
chr1.1188193 	chr1 	1188193 	R 	23 	100 	0
chr1.1187975 	chr1 	1187975 	R 	15 	100 	0
chr1.1188086 	chr1 	1188086 	F 	20 	100 	0
chr1.1188151 	chr1 	1188151 	R 	23 	95.65 	4.35
chr1.1188042 	chr1 	1188042 	R 	18 	94.44 	5.56
chr1.1188041 	chr1 	1188041 	F 	21 	95.24 	4.76
chr1.1187987 	chr1 	1187987 	R 	16 	100 	0
chr1.1188016 	chr1 	1188016 	F 	22 	90.91 	9.09
chr1.1188017 	chr1 	1188017 	R 	17 	100 	0
chr1.1189896 	chr1 	1189896 	F 	10 	100 	0
chr1.1189886 	chr1 	1189886 	F 	10 	100 	0
chr1.1189501 	chr1 	1189501 	F 	16 	100 	0
chr1.1189552 	chr1 	1189552 	F 	12 	100 	0
chr1.1189488 	chr1 	1189488 	F 	16 	100 	0
chr1.1189485 	chr1 	1189485 	F 	15 	100 	0
chr1.1189473 	chr1 	1189473 	F 	16 	93.75 	6.25
chr1.1189527 	chr1 	1189527 	F 	15 	100 	0
chr1.1189264 	chr1 	1189264 	R 	13 	100 	0
chr1.1188778 	chr1 	1188778 	F 	10 	100 	0
chr1.1189797 	chr1 	1189797 	F 	11 	100 	0
chr1.1189469 	chr1 	1189469 	F 	16 	100 	0
chr1.1189866 	chr1 	1189866 	F 	11 	100 	0
chr1.1189466 	chr1 	1189466 	F 	16 	100 	0
chr1.1189032 	chr1 	1189032 	F 	13 	100 	0
chr1.1189066 	chr1 	1189066 	F 	12 	91.67 	8.33
chr1.1189859 	chr1 	1189859 	F 	11 	100 	0
chr1.1189536 	chr1 	1189536 	F 	16 	100 	0
chr1.1189519 	chr1 	1189519 	F 	15 	100 	0
chr1.1189556 	chr1 	1189556 	F 	12 	100 	0
chr1.1189054 	chr1 	1189054 	F 	12 	100 	0
chr1.1189564 	chr1 	1189564 	R 	10 	100 	0
chr1.1189223 	chr1 	1189223 	R 	13 	100 	0
chr1.1189879 	chr1 	1189879 	F 	10 	100 	0
chr1.1189563 	chr1 	1189563 	F 	11 	100 	0
chr1.1189096 	chr1 	1189096 	F 	11 	100 	0
chr1.1189490 	chr1 	1189490 	F 	15 	100 	0
chr1.1192078 	chr1 	1192078 	R 	10 	80 	20
chr1.1192038 	chr1 	1192038 	R 	10 	90 	10
chr1.1192089 	chr1 	1192089 	R 	10 	70 	30
chr1.1192123 	chr1 	1192123 	R 	12 	100 	0
chr1.1192963 	chr1 	1192963 	R 	44 	100 	0
chr1.1192937 	chr1 	1192937 	R 	44 	97.73 	2.27
chr1.1201174 	chr1 	1201174 	F 	13 	100 	0
chr1.1201264 	chr1 	1201264 	F 	12 	91.67 	8.33
chr1.1202371 	chr1 	1202371 	F 	10 	100 	0
chr1.1202393 	chr1 	1202393 	F 	10 	100 	0
chr1.1202417 	chr1 	1202417 	F 	10 	100 	0
chr1.1202385 	chr1 	1202385 	F 	10 	90 	10
chr1.1203220 	chr1 	1203220 	R 	10 	100 	0
chr1.1203482 	chr1 	1203482 	R 	25 	100 	0
chr1.1203247 	chr1 	1203247 	R 	10 	70 	30
chr1.1203181 	chr1 	1203181 	F 	18 	88.89 	11.11
chr1.1203230 	chr1 	1203230 	R 	10 	100 	0
chr1.1203464 	chr1 	1203464 	R 	25 	100 	0
chr1.1203271 	chr1 	1203271 	R 	10 	100 	0
chr1.1203213 	chr1 	1203213 	R 	10 	100 	0
chr1.1203115 	chr1 	1203115 	F 	16 	100 	0
chr1.1203212 	chr1 	1203212 	F 	15 	100 	0
chr1.1203257 	chr1 	1203257 	R 	10 	100 	0
chr1.1203194 	chr1 	1203194 	F 	15 	100 	0
chr1.1203290 	chr1 	1203290 	R 	10 	100 	0
chr1.1203451 	chr1 	1203451 	R 	12 	100 	0
chr1.1203232 	chr1 	1203232 	R 	10 	100 	0
chr1.1203167 	chr1 	1203167 	F 	15 	100 	0
chr1.1203202 	chr1 	1203202 	F 	15 	100 	0
chr1.1208347 	chr1 	1208347 	R 	18 	44.44 	55.56
chr1.1208296 	chr1 	1208296 	R 	16 	12.5 	87.5
chr1.1208139 	chr1 	1208139 	R 	33 	100 	0
chr1.1208022 	chr1 	1208022 	F 	11 	100 	0
chr1.1208316 	chr1 	1208316 	R 	18 	100 	0
chr1.1208285 	chr1 	1208285 	R 	17 	41.18 	58.82
chr1.1208099 	chr1 	1208099 	R 	32 	90.62 	9.38
chr1.1208232 	chr1 	1208232 	F 	17 	35.29 	64.71
chr1.1208161 	chr1 	1208161 	R 	33 	87.88 	12.12
chr1.1208244 	chr1 	1208244 	F 	17 	76.47 	23.53
chr1.1208221 	chr1 	1208221 	F 	16 	81.25 	18.75
chr1.1208517 	chr1 	1208517 	R 	15 	0 	100
chr1.1208330 	chr1 	1208330 	R 	18 	94.44 	5.56
chr1.1208150 	chr1 	1208150 	R 	32 	90.62 	9.38
chr1.1208174 	chr1 	1208174 	F 	17 	82.35 	17.65
chr1.1208427 	chr1 	1208427 	R 	13 	0 	100
chr1.1208524 	chr1 	1208524 	R 	15 	53.33 	46.67
chr1.1208426 	chr1 	1208426 	F 	33 	6.06 	93.94
chr1.1208405 	chr1 	1208405 	F 	31 	74.19 	25.81
chr1.1208194 	chr1 	1208194 	F 	16 	87.5 	12.5
chr1.1207946 	chr1 	1207946 	F 	11 	100 	0
chr1.1208175 	chr1 	1208175 	R 	33 	96.97 	3.03
chr1.1208454 	chr1 	1208454 	F 	33 	6.06 	93.94
chr1.1207951 	chr1 	1207951 	F 	11 	100 	0
chr1.1208455 	chr1 	1208455 	R 	15 	0 	100
chr1.1208287 	chr1 	1208287 	R 	16 	31.25 	68.75
chr1.1208112 	chr1 	1208112 	R 	32 	53.12 	46.88
chr1.1207975 	chr1 	1207975 	F 	11 	72.73 	27.27
chr1.1208692 	chr1 	1208692 	F 	27 	3.7 	96.3
chr1.1209180 	chr1 	1209180 	R 	34 	0 	100
chr1.1208764 	chr1 	1208764 	R 	36 	0 	100
chr1.1209179 	chr1 	1209179 	F 	24 	0 	100
chr1.1209177 	chr1 	1209177 	R 	33 	0 	100
chr1.1209319 	chr1 	1209319 	R 	20 	0 	100
chr1.1209223 	chr1 	1209223 	F 	23 	0 	100
chr1.1209184 	chr1 	1209184 	F 	22 	0 	100
chr1.1209314 	chr1 	1209314 	R 	21 	0 	100
chr1.1209218 	chr1 	1209218 	R 	37 	0 	100
chr1.1209155 	chr1 	1209155 	F 	24 	45.83 	54.17
chr1.1209187 	chr1 	1209187 	F 	23 	0 	100
chr1.1209252 	chr1 	1209252 	F 	23 	95.65 	4.35
chr1.1208815 	chr1 	1208815 	R 	35 	45.71 	54.29
chr1.1209221 	chr1 	1209221 	F 	24 	0 	100
chr1.1208643 	chr1 	1208643 	F 	33 	3.03 	96.97
chr1.1208740 	chr1 	1208740 	R 	34 	0 	100
chr1.1209196 	chr1 	1209196 	F 	24 	0 	100
chr1.1209171 	chr1 	1209171 	R 	34 	0 	100
chr1.1209185 	chr1 	1209185 	R 	32 	0 	100
chr1.1208633 	chr1 	1208633 	F 	34 	38.24 	61.76
chr1.1209327 	chr1 	1209327 	R 	23 	0 	100
chr1.1208709 	chr1 	1208709 	F 	34 	2.94 	97.06
chr1.1209338 	chr1 	1209338 	R 	23 	0 	100
chr1.1208774 	chr1 	1208774 	R 	36 	0 	100
chr1.1209341 	chr1 	1209341 	R 	22 	0 	100
chr1.1209253 	chr1 	1209253 	R 	37 	64.86 	35.14
chr1.1209190 	chr1 	1209190 	F 	24 	0 	100
chr1.1208652 	chr1 	1208652 	F 	34 	2.94 	97.06
chr1.1209224 	chr1 	1209224 	R 	37 	0 	100
chr1.1209191 	chr1 	1209191 	R 	35 	0 	100
chr1.1209344 	chr1 	1209344 	R 	23 	0 	100
chr1.1209197 	chr1 	1209197 	R 	33 	0 	100
chr1.1209297 	chr1 	1209297 	R 	17 	0 	100
chr1.1209170 	chr1 	1209170 	F 	24 	0 	100
chr1.1208727 	chr1 	1208727 	R 	35 	2.86 	97.14
chr1.1209229 	chr1 	1209229 	R 	38 	0 	100
chr1.1209228 	chr1 	1209228 	F 	14 	0 	100
chr1.1208661 	chr1 	1208661 	F 	34 	0 	100
chr1.1209188 	chr1 	1209188 	R 	36 	0 	100
chr1.1208753 	chr1 	1208753 	R 	36 	0 	100
chr1.1208639 	chr1 	1208639 	F 	34 	2.94 	97.06
chr1.1209176 	chr1 	1209176 	F 	24 	0 	100
chr1.1209321 	chr1 	1209321 	R 	19 	0 	100
chr1.1209222 	chr1 	1209222 	R 	36 	0 	100
chr1.1209350 	chr1 	1209350 	R 	24 	58.33 	41.67
chr1.1208697 	chr1 	1208697 	F 	30 	3.33 	96.67
chr1.1208700 	chr1 	1208700 	F 	33 	3.03 	96.97
chr1.1209193 	chr1 	1209193 	F 	23 	0 	100
chr1.1209194 	chr1 	1209194 	R 	33 	0 	100
chr1.1208712 	chr1 	1208712 	F 	32 	0 	100
chr1.1208703 	chr1 	1208703 	F 	30 	3.33 	96.67
chr1.1209217 	chr1 	1209217 	F 	23 	0 	100
chr1.1209156 	chr1 	1209156 	R 	27 	100 	0
chr1.1208806 	chr1 	1208806 	R 	36 	0 	100
chr1.1208726 	chr1 	1208726 	F 	33 	3.03 	96.97
chr1.1209721 	chr1 	1209721 	R 	40 	2.5 	97.5
chr1.1209697 	chr1 	1209697 	R 	37 	5.41 	94.59
chr1.1209699 	chr1 	1209699 	R 	38 	5.26 	94.74
chr1.1209696 	chr1 	1209696 	F 	23 	4.35 	95.65
chr1.1209727 	chr1 	1209727 	R 	37 	5.41 	94.59
chr1.1209686 	chr1 	1209686 	R 	39 	2.56 	97.44
chr1.1209730 	chr1 	1209730 	R 	38 	5.26 	94.74
chr1.1209765 	chr1 	1209765 	R 	40 	50 	50
chr1.1209725 	chr1 	1209725 	R 	39 	7.69 	92.31
chr1.1209673 	chr1 	1209673 	F 	24 	4.17 	95.83
chr1.1209698 	chr1 	1209698 	F 	24 	0 	100
chr1.1209685 	chr1 	1209685 	F 	24 	4.17 	95.83
chr1.1209619 	chr1 	1209619 	F 	24 	54.17 	45.83
chr1.1209674 	chr1 	1209674 	R 	34 	5.88 	94.12
chr1.1210453 	chr1 	1210453 	F 	13 	92.31 	7.69
chr1.1210440 	chr1 	1210440 	F 	13 	100 	0
chr1.1210451 	chr1 	1210451 	F 	13 	100 	0
chr1.1210394 	chr1 	1210394 	F 	13 	100 	0
chr1.1210398 	chr1 	1210398 	F 	13 	100 	0
chr1.1210468 	chr1 	1210468 	F 	13 	100 	0
chr1.1210426 	chr1 	1210426 	F 	13 	92.31 	7.69
chr1.1210848 	chr1 	1210848 	R 	15 	100 	0
chr1.1213013 	chr1 	1213013 	R 	11 	90.91 	9.09
chr1.1213038 	chr1 	1213038 	R 	10 	100 	0
chr1.1213068 	chr1 	1213068 	R 	11 	100 	0
chr1.1212993 	chr1 	1212993 	R 	10 	90 	10
chr1.1217690 	chr1 	1217690 	F 	23 	47.83 	52.17
chr1.1217068 	chr1 	1217068 	F 	16 	100 	0
chr1.1216971 	chr1 	1216971 	R 	15 	100 	0
chr1.1217048 	chr1 	1217048 	F 	16 	93.75 	6.25
chr1.1217511 	chr1 	1217511 	F 	13 	76.92 	23.08
chr1.1217665 	chr1 	1217665 	R 	13 	92.31 	7.69
chr1.1217103 	chr1 	1217103 	F 	16 	93.75 	6.25
chr1.1216869 	chr1 	1216869 	F 	24 	100 	0
chr1.1217057 	chr1 	1217057 	F 	16 	100 	0
chr1.1217455 	chr1 	1217455 	F 	15 	100 	0
chr1.1217509 	chr1 	1217509 	F 	13 	100 	0
chr1.1216877 	chr1 	1216877 	F 	24 	91.67 	8.33
chr1.1217024 	chr1 	1217024 	R 	16 	87.5 	12.5
chr1.1217580 	chr1 	1217580 	R 	13 	84.62 	15.38
chr1.1217467 	chr1 	1217467 	F 	13 	100 	0
chr1.1217837 	chr1 	1217837 	R 	37 	89.19 	10.81
chr1.1217603 	chr1 	1217603 	R 	13 	92.31 	7.69
chr1.1217659 	chr1 	1217659 	R 	13 	38.46 	61.54
chr1.1217130 	chr1 	1217130 	F 	16 	100 	0
chr1.1220115 	chr1 	1220115 	R 	22 	81.82 	18.18
chr1.1220138 	chr1 	1220138 	R 	21 	100 	0
chr1.1220092 	chr1 	1220092 	F 	30 	96.67 	3.33
chr1.1220070 	chr1 	1220070 	F 	31 	100 	0
chr1.1220137 	chr1 	1220137 	F 	28 	96.43 	3.57
chr1.1220188 	chr1 	1220188 	R 	22 	95.45 	4.55
chr1.1220190 	chr1 	1220190 	R 	22 	100 	0
chr1.1220114 	chr1 	1220114 	F 	31 	77.42 	22.58
chr1.1220135 	chr1 	1220135 	R 	22 	95.45 	4.55
chr1.1220134 	chr1 	1220134 	F 	27 	81.48 	18.52
chr1.1220210 	chr1 	1220210 	R 	22 	100 	0
chr1.1220102 	chr1 	1220102 	F 	28 	96.43 	3.57
chr1.1222042 	chr1 	1222042 	R 	18 	88.89 	11.11
chr1.1221201 	chr1 	1221201 	R 	13 	53.85 	46.15
chr1.1221404 	chr1 	1221404 	R 	11 	81.82 	18.18
chr1.1221964 	chr1 	1221964 	R 	14 	71.43 	28.57
chr1.1221213 	chr1 	1221213 	F 	33 	96.97 	3.03
chr1.1221196 	chr1 	1221196 	F 	35 	80 	20
chr1.1221999 	chr1 	1221999 	F 	17 	29.41 	70.59
chr1.1222244 	chr1 	1222244 	F 	10 	80 	20
chr1.1222047 	chr1 	1222047 	R 	19 	57.89 	42.11
chr1.1221449 	chr1 	1221449 	F 	17 	94.12 	5.88
chr1.1221493 	chr1 	1221493 	F 	16 	81.25 	18.75
chr1.1222070 	chr1 	1222070 	F 	17 	58.82 	41.18
chr1.1221193 	chr1 	1221193 	R 	13 	69.23 	30.77
chr1.1221484 	chr1 	1221484 	R 	45 	95.56 	4.44
chr1.1221497 	chr1 	1221497 	R 	49 	57.14 	42.86
chr1.1222041 	chr1 	1222041 	F 	17 	58.82 	41.18
chr1.1222272 	chr1 	1222272 	R 	13 	84.62 	15.38
chr1.1221197 	chr1 	1221197 	R 	13 	84.62 	15.38
chr1.1222267 	chr1 	1222267 	R 	11 	100 	0
chr1.1221192 	chr1 	1221192 	F 	36 	83.33 	16.67
chr1.1221459 	chr1 	1221459 	F 	16 	100 	0
chr1.1221990 	chr1 	1221990 	F 	17 	76.47 	23.53
chr1.1221214 	chr1 	1221214 	R 	13 	100 	0
chr1.1221577 	chr1 	1221577 	R 	51 	80.39 	19.61
chr1.1221496 	chr1 	1221496 	F 	16 	87.5 	12.5
chr1.1221922 	chr1 	1221922 	F 	28 	96.43 	3.57
chr1.1222164 	chr1 	1222164 	F 	11 	100 	0
chr1.1221452 	chr1 	1221452 	F 	16 	93.75 	6.25
chr1.1221976 	chr1 	1221976 	R 	14 	92.86 	7.14
chr1.1221581 	chr1 	1221581 	R 	52 	88.46 	11.54
chr1.1221823 	chr1 	1221823 	F 	56 	92.86 	7.14
chr1.1221159 	chr1 	1221159 	F 	36 	97.22 	2.78
chr1.1222184 	chr1 	1222184 	F 	11 	72.73 	27.27
chr1.1222156 	chr1 	1222156 	F 	11 	90.91 	9.09
chr1.1221494 	chr1 	1221494 	R 	49 	85.71 	14.29
chr1.1221474 	chr1 	1221474 	F 	16 	81.25 	18.75
chr1.1221531 	chr1 	1221531 	R 	50 	100 	0
chr1.1221892 	chr1 	1221892 	F 	53 	30.19 	69.81
chr1.1221533 	chr1 	1221533 	R 	51 	98.04 	1.96
chr1.1222253 	chr1 	1222253 	F 	10 	90 	10
chr1.1222111 	chr1 	1222111 	R 	20 	90 	10
chr1.1221832 	chr1 	1221832 	F 	56 	85.71 	14.29
chr1.1221409 	chr1 	1221409 	R 	11 	90.91 	9.09
chr1.1222046 	chr1 	1222046 	F 	17 	58.82 	41.18
chr1.1221960 	chr1 	1221960 	R 	14 	85.71 	14.29
chr1.1221399 	chr1 	1221399 	R 	11 	100 	0
chr1.1221483 	chr1 	1221483 	F 	16 	93.75 	6.25
chr1.1221476 	chr1 	1221476 	F 	16 	87.5 	12.5
chr1.1221200 	chr1 	1221200 	F 	35 	85.71 	14.29
chr1.1221147 	chr1 	1221147 	F 	36 	97.22 	2.78
chr1.1221408 	chr1 	1221408 	F 	18 	94.44 	5.56
chr1.1221277 	chr1 	1221277 	R 	17 	82.35 	17.65
chr1.1222071 	chr1 	1222071 	R 	19 	52.63 	47.37
chr1.1221565 	chr1 	1221565 	R 	52 	75 	25
chr1.1222220 	chr1 	1222220 	F 	10 	80 	20
chr1.1222294 	chr1 	1222294 	R 	14 	85.71 	14.29
chr1.1222728 	chr1 	1222728 	R 	28 	100 	0
chr1.1222834 	chr1 	1222834 	R 	27 	92.59 	7.41
chr1.1222798 	chr1 	1222798 	R 	24 	100 	0
chr1.1222844 	chr1 	1222844 	F 	22 	100 	0
chr1.1222852 	chr1 	1222852 	F 	22 	95.45 	4.55
chr1.1222711 	chr1 	1222711 	R 	28 	100 	0
chr1.1222853 	chr1 	1222853 	R 	26 	96.15 	3.85
chr1.1222691 	chr1 	1222691 	R 	26 	100 	0
chr1.1222896 	chr1 	1222896 	R 	28 	92.86 	7.14
chr1.1222843 	chr1 	1222843 	R 	27 	96.3 	3.7
chr1.1222845 	chr1 	1222845 	R 	27 	96.3 	3.7
chr1.1223182 	chr1 	1223182 	R 	12 	83.33 	16.67
chr1.1222838 	chr1 	1222838 	F 	22 	100 	0
chr1.1222797 	chr1 	1222797 	F 	22 	100 	0
chr1.1223178 	chr1 	1223178 	R 	12 	91.67 	8.33
chr1.1222842 	chr1 	1222842 	F 	22 	100 	0
chr1.1222784 	chr1 	1222784 	F 	22 	100 	0
chr1.1222785 	chr1 	1222785 	R 	28 	100 	0
chr1.1222734 	chr1 	1222734 	R 	27 	100 	0
chr1.1222695 	chr1 	1222695 	R 	27 	92.59 	7.41
chr1.1223150 	chr1 	1223150 	R 	12 	91.67 	8.33
chr1.1222833 	chr1 	1222833 	F 	20 	90 	10
chr1.1222839 	chr1 	1222839 	R 	27 	100 	0
chr1.1225898 	chr1 	1225898 	F 	19 	73.68 	26.32
chr1.1225916 	chr1 	1225916 	F 	19 	84.21 	15.79
chr1.1225960 	chr1 	1225960 	R 	20 	100 	0
chr1.1225942 	chr1 	1225942 	F 	19 	89.47 	10.53
chr1.1225985 	chr1 	1225985 	F 	17 	76.47 	23.53
chr1.1225917 	chr1 	1225917 	R 	18 	94.44 	5.56
chr1.1225959 	chr1 	1225959 	F 	18 	100 	0
chr1.1225957 	chr1 	1225957 	F 	18 	100 	0
chr1.1225943 	chr1 	1225943 	R 	20 	100 	0
chr1.1226001 	chr1 	1226001 	F 	14 	85.71 	14.29
chr1.1226002 	chr1 	1226002 	R 	20 	95 	5
chr1.1225958 	chr1 	1225958 	R 	20 	100 	0
chr1.1225986 	chr1 	1225986 	R 	20 	85 	15
chr1.1226062 	chr1 	1226062 	F 	14 	100 	0
chr1.1228012 	chr1 	1228012 	R 	22 	95.45 	4.55
chr1.1227617 	chr1 	1227617 	R 	16 	93.75 	6.25
chr1.1226904 	chr1 	1226904 	F 	11 	81.82 	18.18
chr1.1226867 	chr1 	1226867 	R 	17 	100 	0
chr1.1227926 	chr1 	1227926 	F 	10 	100 	0
chr1.1228042 	chr1 	1228042 	R 	22 	100 	0
chr1.1226852 	chr1 	1226852 	R 	16 	100 	0
chr1.1227508 	chr1 	1227508 	F 	13 	53.85 	46.15
chr1.1226763 	chr1 	1226763 	F 	22 	81.82 	18.18
chr1.1227816 	chr1 	1227816 	F 	39 	92.31 	7.69
chr1.1227935 	chr1 	1227935 	F 	10 	100 	0
chr1.1226861 	chr1 	1226861 	F 	20 	100 	0
chr1.1227990 	chr1 	1227990 	R 	22 	81.82 	18.18
chr1.1227681 	chr1 	1227681 	R 	17 	100 	0
chr1.1226816 	chr1 	1226816 	R 	15 	100 	0
chr1.1227775 	chr1 	1227775 	F 	39 	92.31 	7.69
chr1.1227513 	chr1 	1227513 	F 	13 	23.08 	76.92
chr1.1227750 	chr1 	1227750 	F 	40 	37.5 	62.5
chr1.1226862 	chr1 	1226862 	R 	17 	100 	0
chr1.1226929 	chr1 	1226929 	F 	11 	100 	0
chr1.1226851 	chr1 	1226851 	F 	21 	100 	0
chr1.1227727 	chr1 	1227727 	F 	40 	42.5 	57.5
chr1.1226815 	chr1 	1226815 	F 	21 	95.24 	4.76
chr1.1227646 	chr1 	1227646 	R 	17 	100 	0
chr1.1226769 	chr1 	1226769 	F 	22 	90.91 	9.09
chr1.1226879 	chr1 	1226879 	R 	17 	88.24 	11.76
chr1.1227795 	chr1 	1227795 	F 	40 	97.5 	2.5
chr1.1226878 	chr1 	1226878 	F 	11 	100 	0
chr1.1226888 	chr1 	1226888 	F 	11 	81.82 	18.18
chr1.1226942 	chr1 	1226942 	F 	11 	100 	0
chr1.1227515 	chr1 	1227515 	F 	13 	0 	100
chr1.1226776 	chr1 	1226776 	F 	22 	95.45 	4.55
chr1.1227989 	chr1 	1227989 	F 	10 	100 	0
chr1.1229917 	chr1 	1229917 	F 	36 	100 	0
chr1.1230024 	chr1 	1230024 	R 	33 	96.97 	3.03
chr1.1229983 	chr1 	1229983 	R 	24 	100 	0
chr1.1229892 	chr1 	1229892 	R 	22 	100 	0
chr1.1229971 	chr1 	1229971 	R 	21 	100 	0
chr1.1229928 	chr1 	1229928 	F 	36 	100 	0
chr1.1229884 	chr1 	1229884 	R 	21 	95.24 	4.76
chr1.1229918 	chr1 	1229918 	R 	24 	100 	0
chr1.1229930 	chr1 	1229930 	F 	35 	97.14 	2.86
chr1.1229074 	chr1 	1229074 	F 	29 	89.66 	10.34
chr1.1229831 	chr1 	1229831 	R 	19 	100 	0
chr1.1229827 	chr1 	1229827 	R 	19 	89.47 	10.53
chr1.1229048 	chr1 	1229048 	F 	28 	89.29 	10.71
chr1.1229899 	chr1 	1229899 	R 	23 	100 	0
chr1.1229825 	chr1 	1229825 	R 	19 	100 	0
chr1.1229851 	chr1 	1229851 	R 	22 	100 	0
chr1.1229955 	chr1 	1229955 	F 	35 	97.14 	2.86
chr1.1229054 	chr1 	1229054 	F 	28 	96.43 	3.57
chr1.1229028 	chr1 	1229028 	F 	35 	97.14 	2.86
chr1.1229083 	chr1 	1229083 	F 	28 	100 	0
chr1.1229112 	chr1 	1229112 	F 	29 	100 	0
chr1.1229938 	chr1 	1229938 	F 	33 	96.97 	3.03
chr1.1229996 	chr1 	1229996 	R 	25 	100 	0
chr1.1229956 	chr1 	1229956 	R 	20 	100 	0
chr1.1229861 	chr1 	1229861 	R 	22 	100 	0
chr1.1228939 	chr1 	1228939 	F 	15 	100 	0
chr1.1229906 	chr1 	1229906 	R 	24 	95.83 	4.17
chr1.1229105 	chr1 	1229105 	F 	28 	100 	0
chr1.1229873 	chr1 	1229873 	R 	22 	100 	0
chr1.1229970 	chr1 	1229970 	F 	35 	88.57 	11.43
chr1.1229886 	chr1 	1229886 	R 	22 	95.45 	4.55
chr1.1229056 	chr1 	1229056 	F 	27 	100 	0
chr1.1228930 	chr1 	1228930 	F 	12 	91.67 	8.33
chr1.1229076 	chr1 	1229076 	F 	27 	96.3 	3.7
chr1.1229901 	chr1 	1229901 	R 	24 	100 	0
chr1.1229867 	chr1 	1229867 	R 	20 	100 	0
chr1.1229894 	chr1 	1229894 	R 	22 	95.45 	4.55
chr1.1229067 	chr1 	1229067 	F 	29 	100 	0
chr1.1229982 	chr1 	1229982 	F 	34 	91.18 	8.82
chr1.1229864 	chr1 	1229864 	R 	22 	100 	0
chr1.1229934 	chr1 	1229934 	F 	36 	97.22 	2.78
chr1.1229845 	chr1 	1229845 	R 	20 	95 	5
chr1.1230044 	chr1 	1230044 	R 	33 	100 	0
chr1.1229995 	chr1 	1229995 	F 	34 	94.12 	5.88
chr1.1229092 	chr1 	1229092 	F 	27 	100 	0
chr1.1230529 	chr1 	1230529 	R 	25 	96 	4
chr1.1230486 	chr1 	1230486 	F 	22 	90.91 	9.09
chr1.1230456 	chr1 	1230456 	F 	22 	100 	0
chr1.1230567 	chr1 	1230567 	R 	24 	91.67 	8.33
chr1.1230466 	chr1 	1230466 	F 	22 	100 	0
chr1.1230329 	chr1 	1230329 	F 	15 	100 	0
chr1.1230528 	chr1 	1230528 	F 	20 	95 	5
chr1.1230577 	chr1 	1230577 	R 	19 	94.74 	5.26
chr1.1230600 	chr1 	1230600 	R 	19 	100 	0
chr1.1231013 	chr1 	1231013 	F 	12 	91.67 	8.33
chr1.1231056 	chr1 	1231056 	F 	11 	100 	0
chr1.1231098 	chr1 	1231098 	F 	10 	90 	10
chr1.1231069 	chr1 	1231069 	F 	11 	90.91 	9.09
chr1.1231003 	chr1 	1231003 	F 	12 	100 	0
chr1.1232497 	chr1 	1232497 	F 	36 	100 	0
chr1.1232546 	chr1 	1232546 	F 	34 	100 	0
chr1.1232592 	chr1 	1232592 	F 	30 	96.67 	3.33
chr1.1232594 	chr1 	1232594 	F 	29 	100 	0
chr1.1232502 	chr1 	1232502 	F 	36 	100 	0
chr1.1232528 	chr1 	1232528 	F 	36 	97.22 	2.78
chr1.1232574 	chr1 	1232574 	F 	31 	96.77 	3.23
chr1.1232548 	chr1 	1232548 	F 	34 	100 	0
